"text","retweet_count","favorited","truncated","id_str","in_reply_to_screen_name","source","retweeted","created_at","in_reply_to_status_id_str","in_reply_to_user_id_str","lang","listed_count","verified","location","user_id_str","description","geo_enabled","user_created_at","statuses_count","followers_count","favourites_count","protected","user_url","name","time_zone","user_lang","utc_offset","friends_count","screen_name","country_code","country","place_type","full_name","place_name","place_id","place_lat","place_lon","lat","lon","expanded_url","url"
"RT @HillaryClinton: 'Hope Not Fear'
Indeed. 
And what a beautiful piece by Louisa Cannell. 
#womensmarch Ì†ΩÌ±äÌ†ΩÌ±äÌ†ºÌøªÌ†ΩÌ±äÌ†ºÌøºÌ†ΩÌ±äÌ†ºÌøΩ‚ú® https://t.co/7h3Bzx79nB",7293,FALSE,FALSE,"822850638941974529",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",FALSE,"Sat Jan 21 16:57:34 +0000 2017",NA,NA,"en",8,FALSE,"QNS ‚û° ???","931320390","Community Organizer for @unwfpa | Former @HFA | Striving To Be Aunt Cathy | Appreciator of Human Rights & Fine Wine | Tulane'16 | #IWalk4Women",TRUE,"Wed Nov 07 05:44:25 +0000 2012",4777,323,3896,FALSE,"https://www.unwomenforpeace.org/take-action","Catherine Perrone","Eastern Time (US & Canada)","en",-18000,189,"catperrone",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"RT @PittAtheist: OHHHHHHH sweet irony! #atheist #Pittsburgh #WomensMarch https://t.co/oLLH5P4iOV",1,FALSE,FALSE,"822850932039909376",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",FALSE,"Sat Jan 21 16:58:44 +0000 2017",NA,NA,"en",883,FALSE,"Pittsburgh, PA","7384442","Blogging the burgh",TRUE,"Tue Jul 10 21:39:24 +0000 2007",29886,51171,11724,FALSE,"http://www.iheartpgh.com","I heart PGH","Eastern Time (US & Canada)","en",-18000,6275,"iheartpgh",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"RT @ManUtdUpdates_: Wayne Rooney goal vs Stoke City https://t.co/63CjIrgQkn #MUFC",400,FALSE,FALSE,"822852068708909056",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",FALSE,"Sat Jan 21 17:03:15 +0000 2017",NA,NA,"en",2,FALSE,"Dallas, Tx","613275246","18 | Sometimes tweeting the weird thoughts that cross my mind | Ì†ΩÌ∞∫",TRUE,"Wed Jun 20 06:35:05 +0000 2012",3761,381,1808,FALSE,NA,"Marco Castillo",NA,"en",NA,462,"MarcoCasti98",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"RT @BarrowmanCrime: To the women marching for ALL of us today, be safe, be strong and be so fucking loud the world can hear you #WomensMarch",64,FALSE,FALSE,"822851406323445760",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",FALSE,"Sat Jan 21 17:00:37 +0000 2017",NA,NA,"en",2,FALSE,"Bloomingdale, FL","2701434834","BSHS Senior Ì†ºÌæì",FALSE,"Sat Aug 02 18:33:47 +0000 2014",51,104,823,FALSE,"https://www.instagram.com/kaitlyngilbertson/","Kaitlyn",NA,"en",NA,347,"kgilbertson98",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"RT @feelmehim: de jovens √† idosas todas lutando por um √∫nico ideal #WomensMarch https://t.co/VUPV3uAZzX",123,FALSE,FALSE,"822850660391677955",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",FALSE,"Sat Jan 21 16:57:39 +0000 2017",NA,NA,"pt",8,FALSE,NA,"2227020098","[ross voice's] WE WERE ON A BREAK!",TRUE,"Mon Dec 02 17:37:23 +0000 2013",13329,743,17918,FALSE,NA,"lizzie","Pacific Time (US & Canada)","pt",-28800,518,"starbuckyss",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"RT @AngieCoiro: MSNBC sez it's official: #WomensMarch had broken the record set in 1972 for inauguration protest. Twice as big and women st‚Ä¶",2,FALSE,FALSE,"822850831481446400",NA,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>",FALSE,"Sat Jan 21 16:58:20 +0000 2017",NA,NA,"en",25,FALSE,"Washington DC","2996516074","#DCstatehood supporter & reporter, seeking to end ongoing JimCrow tyranny over DC which forbids all actual legislature elections in DC, Federal,State,&Local.",FALSE,"Sat Jan 24 20:19:42 +0000 2015",16490,288,1561,FALSE,"https://www.facebook.com/v4dc2/","v4dc2 =Vote 4 DC too","Eastern Time (US & Canada)","en",-18000,644,"V4DC2",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"RT @DLanceBlack: All my love and support to those around the world making their voices heard in today's @womensmarch #WomensMarch #Rise #On‚Ä¶",131,FALSE,FALSE,"822850751680643072",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",FALSE,"Sat Jan 21 16:58:01 +0000 2017",NA,NA,"en",13,FALSE,NA,"2188809254","Selena Gomez‚Ä¢Demi Lovato
„ÄäTV shows„Äã‚ñ™„ÄäDylan O'Brien„Äã‚ñ™„ÄäTaylor Swift„Äã
||Love yourself first||‚Ä¢||Be your own anchor‚öì||",TRUE,"Mon Nov 11 18:09:59 +0000 2013",9042,579,5091,FALSE,NA,"Miriam Alma Rosito","Amsterdam","it",3600,2457,"_MrsObrien_",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"RT @Sia: If you're marching today WE are marching with YOU! - Team Sia #WomensMarch https://t.co/ri2wUChepC",565,FALSE,FALSE,"822852005798486016",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",FALSE,"Sat Jan 21 17:03:00 +0000 2017",NA,NA,"en",18,FALSE,NA,"247419373",NA,FALSE,"Fri Feb 04 19:17:35 +0000 2011",27046,2306,15979,FALSE,NA,"yana","Amsterdam","en",3600,1766,"abcdeeFU",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"RT @CNN: We‚Äôre in a helicopter high over the #WomensMarch in Chicago. Watch on Facebook Live https://t.co/GDmAzq0f6k https://t.co/EmQJbjzBtu",635,FALSE,FALSE,"822851502503063552",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",FALSE,"Sat Jan 21 17:01:00 +0000 2017",NA,NA,"en",41,TRUE,NA,"139538945","Comunicador. Conduzco @expresionmetro. Estoy en @suatencion. Todo por Metro 95.1 Tambi√©n colaboro en La Naci√≥n y me ven en el Canal de la Ciudad.",FALSE,"Sun May 02 23:22:01 +0000 2010",11084,10552,5879,FALSE,"https://instagram.com/jasonmayne/","Jason Mayne","Buenos Aires","es",-10800,1041,"MayneJason",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"http://www.newslocker.com/en-uk/region/stoke-on-trent/natasha-hardy-published-stoke-city-fans-hold-minutes-applause-in-memory-of-brave/","https://t.co/GDmAzq0f6k"
"RT @TheDailyShow: We're on the ground at the #WomensMarch in D.C. and it is YUGE. https://t.co/pC18n6yFds",135,FALSE,FALSE,"822851322290589697",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",FALSE,"Sat Jan 21 17:00:17 +0000 2017",NA,NA,"en",0,FALSE,NA,"2891440886","Fam‚ù§Ô∏è",FALSE,"Thu Nov 06 01:19:07 +0000 2014",970,43,2147,FALSE,NA,"Kiley Brown",NA,"en",NA,135,"kileybrownn",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"RT @TheDailyShow: We're on the ground at the #WomensMarch in D.C. and it is YUGE. https://t.co/pC18n6yFds",81,FALSE,FALSE,"822851029553319936",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",FALSE,"Sat Jan 21 16:59:07 +0000 2017",NA,NA,"en",10,FALSE,"Fluctuat nec mergitur","267316762","Do no harm but take no shit. Art is how we decorate space. Music is how we decorate time. #teamnoh8 Ì†ºÌø≥Ô∏è‚ÄçÌ†ºÌºàÌ†ΩÌ≤úÌ†ΩÌ≤ô#USWNT #NWSL #sprinklesare4winners #unabashedlyBI",FALSE,"Wed Mar 16 18:21:37 +0000 2011",65786,209,17521,FALSE,"http://m.fanfiction.net/u/2793929/Eve-Random","WhatEve(n)","Eastern Time (US & Canada)","en",-18000,830,"EveRandom",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"RT @Early__May: Okay now the hijab from CAIR is on CSPAN at the #WomensMarch 
White menopausal lesbians are so gullible. What a joke.",1,FALSE,FALSE,"822851443656970240",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",FALSE,"Sat Jan 21 17:00:46 +0000 2017",NA,NA,"en",3,FALSE,"Smash Alley, America","711953362124574721","Degenerate Gambler",FALSE,"Mon Mar 21 16:31:23 +0000 2016",6521,851,10292,FALSE,NA,"Gary","Pacific Time (US & Canada)","en",-28800,1173,"SmashAlley59",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"RT @wmata: Metro Ridership as of 11am: 275k. For comparison, that's more than 8x a normal Sat &amp; even busier than most weekdays. #wmata #wom‚Ä¶",630,FALSE,FALSE,"822850595644174337",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",FALSE,"Sat Jan 21 16:57:24 +0000 2017",NA,NA,"en",150,FALSE,"Minnesota","191044973","Proprietor of Al's Pancake World. Cranky reader, overexcited TV viewer. Love romance books, autumn, & chocolate milk. Ace.",FALSE,"Wed Sep 15 13:45:39 +0000 2010",133722,767,16752,FALSE,"http://treatyourselfwithbooks.wordpress.com","Sarah Shortcake.","Central Time (US & Canada)","en",-21600,850,"whtabtpineapple",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"RT @_Makada_: Dear #WomensMarch, you voted for a candidate who wanted to bring 550% more migrants from countries where rape is legal &amp; wome‚Ä¶",678,FALSE,FALSE,"822851314199777281",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",FALSE,"Sat Jan 21 17:00:15 +0000 2017",NA,NA,"en",29,FALSE,NA,"804406151957848065",NA,FALSE,"Thu Dec 01 19:25:46 +0000 2016",4247,93,4418,FALSE,NA,"Janet Pearsoll",NA,"en",NA,124,"JMPearsoll1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"RT @HillaryClinton: 'Hope Not Fear'
Indeed. 
And what a beautiful piece by Louisa Cannell. 
#womensmarch Ì†ΩÌ±äÌ†ΩÌ±äÌ†ºÌøªÌ†ΩÌ±äÌ†ºÌøºÌ†ΩÌ±äÌ†ºÌøΩ‚ú® https://t.co/7h3Bzx79nB",8236,FALSE,FALSE,"822851502448447489",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",FALSE,"Sat Jan 21 17:01:00 +0000 2017",NA,NA,"en",4,FALSE,NA,"2996598368","Thal√≠a & Katy Perry ‚ù§Ô∏è",TRUE,"Mon Jan 26 05:19:17 +0000 2015",3700,382,15219,FALSE,"http://katyperry.com","Katy Perry :)","Central Time (US & Canada)","en",-21600,683,"katyperry7483",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"RT @kehIanilmj: THE LAST ONEJDJDJD https://t.co/8Ob8zQIRTn",1,FALSE,FALSE,"822850764263620610",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",FALSE,"Sat Jan 21 16:58:04 +0000 2017",NA,NA,"und",63,FALSE,"hufflepuff ","2844953469",NA,TRUE,"Sun Oct 26 10:29:49 +0000 2014",80987,8276,25402,FALSE,NA,"lyna","Ljubljana","fr",3600,79,"barnesvans",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"https://twitter.com/charlizeafrica/status/822847709862395905","https://t.co/8Ob8zQIRTn"
"Indeed..... https://t.co/05KTEtykTG",0,FALSE,FALSE,"822852265765642246",NA,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>",FALSE,"Sat Jan 21 17:04:02 +0000 2017",NA,NA,"en",13,FALSE,"Rimouski    QC   Canada","469761570","Amo,amor,amour,amore,armastus,ask,cinta,dragoste,laska,love,liebe,liefde,ljubav,meil√©,pyar,leafde,rakkaus,kaerlighed,dashuria,sevgi,maitasun",FALSE,"Fri Jan 20 23:32:20 +0000 2012",1196,257,373,FALSE,NA,"Denis Goyer","Eastern Time (US & Canada)","fr",-18000,498,"DenisGoyer",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"https://twitter.com/RepStevenSmith/status/822822871814799360","https://t.co/05KTEtykTG"
"RT @DoronSalomon: Four points dropped against Stoke this season... 49 shots, just the two goals. These kind of games are the ones costing U‚Ä¶",191,FALSE,FALSE,"822851449033998336",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",FALSE,"Sat Jan 21 17:00:47 +0000 2017",NA,NA,"en",7,FALSE,"Manchester, England","2272589820","I think I'm Jimi Hendrix, I think I'm Kurt Cobain, I think I'm John Lennon... gone insane...",TRUE,"Thu Jan 02 06:29:50 +0000 2014",16374,434,447,FALSE,"http://instagram.com/freedomlasso/","Fullmetal Anarchist",NA,"en",NA,95,"freedomlasso",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"RT @ProyectoKahlo: #WomensMarch ‚úäÌ†ΩÌ≤ú Si no respetas nuestra existencia, espera nuestra resistencia. https://t.co/XSkT7GU21h",31,FALSE,FALSE,"822852022726750209",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",FALSE,"Sat Jan 21 17:03:04 +0000 2017",NA,NA,"es",40,FALSE,"Spain","300177344","De paso",FALSE,"Tue May 17 10:12:29 +0000 2011",19821,627,128093,FALSE,NA,"Froda DelaComarca","Greenland","es",-10800,1055,"FrodaDC",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"RT @CBSNews: ""The crowds here are much larger than at the [inaugural] parade,"" #WomensMarch speaker says at Washington rally‚Ä¶ ",737,FALSE,FALSE,"822851331023077377",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",FALSE,"Sat Jan 21 17:00:19 +0000 2017",NA,NA,"en",44,FALSE,"Deep South","4850203191","Baby 
Boomer",TRUE,"Tue Jan 26 16:04:34 +0000 2016",29030,1423,3302,FALSE,NA,"LilyTom",NA,"en",NA,1754,"Lily60tomTom",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"http://www.independent.co.uk/news/world/americas/womens-march-antarctica-donald-trump-inauguration-women-hate-donald-trump-so-much-they-are-even-a7538856.html",""
"WATCH: Democracy Now! Broadcasts Live from the D.C. Women's March  https://t.co/eHD2eZdSo1 via @democracynow #WomensMarch",0,FALSE,FALSE,"822850856546664448",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",FALSE,"Sat Jan 21 16:58:26 +0000 2017",NA,NA,"en",162,FALSE,"glitter rock, ar","260066978","23 year old journalist. passionate about art direction, digital media, and space horror comics. fashion + beauty enthusiast.",TRUE,"Thu Mar 03 04:01:17 +0000 2011",193417,2876,5366,FALSE,"http://briasoboojie.tumblr.com/","BRIANA Ì†ΩÌ≤•","Central Time (US & Canada)","en",-21600,1153,"briasoboojie",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"https://www.facebook.com/cnn/videos/10155945728016509/","https://t.co/eHD2eZdSo1"
"RT @marikatogo: Live #WomensMarch on left, inauguration yesterday on right https://t.co/TlVwlmXo6p",121,FALSE,FALSE,"822851653191827456",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",FALSE,"Sat Jan 21 17:01:36 +0000 2017",NA,NA,"en",15,FALSE,"Amherst, NY","980491664","Father, Husband, Techie, Dreamer.",FALSE,"Fri Nov 30 13:43:31 +0000 2012",2587,200,3862,FALSE,NA,"The Rainmaker","Pacific Time (US & Canada)","en",-28800,821,"NickelCityDicer",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"RT @wheezywaiter: Wheezy Studios, which includes @ChynaGrove, all the clones, &amp; myself, stand with the protesters today. #WomensMarch",3,FALSE,FALSE,"822851380914384896",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",FALSE,"Sat Jan 21 17:00:31 +0000 2017",NA,NA,"en",37,FALSE,"Somewhere with books","1143553626","Snowflake. Book Blogger. I like to write. |instagram: just_tommye|",FALSE,"Sat Feb 02 22:24:39 +0000 2013",3274,976,5528,FALSE,"http://www.profusionnerd.com","Tommye Turner","London","en",0,534,"just_tommye",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"RT @JimGaffigan: I can‚Äôt believe every woman I know is marching in the streets and CNN is showing Trump pretending to believe in God. #Wome‚Ä¶",5680,FALSE,FALSE,"822851129964986370",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",FALSE,"Sat Jan 21 16:59:31 +0000 2017",NA,NA,"en",0,FALSE,NA,"2328153602",NA,FALSE,"Wed Feb 05 03:51:25 +0000 2014",111,42,92,FALSE,"http://emilykleetherapy.com/blog","Emily",NA,"en",NA,585,"emilykatelee",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"RT @parisa22: Maybe not as free but they are also fighting their own battles &amp; making progress. Let's support each other instead‚Ä¶ ",1,FALSE,FALSE,"822851380784361473",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",FALSE,"Sat Jan 21 17:00:31 +0000 2017",NA,NA,"en",6,FALSE,"Paris","2335284192","F√©ministe ath√©e #art #nature ‚òÆÔ∏è#humanrights #genderequality #LGBTrights",FALSE,"Sun Feb 09 15:35:55 +0000 2014",912,75,2248,FALSE,NA,"REALity",NA,"fr",NA,487,"OpenUrART",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"https://goo.gl/qBc4Nq",""
"RT @IMPL0RABLE: National Prayer Service.
It's alarming how embedded Christianity is in American politics. I thought you separated church &amp;‚Ä¶",146,FALSE,FALSE,"822850605052006402",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",FALSE,"Sat Jan 21 16:57:26 +0000 2017",NA,NA,"en",44,FALSE,"Blackwood, Caerphilly","20303947","#Guitar #Metal #Punk #Goth #TheCure #Batcave #horror #UniversalHorror #HammerHorror #Gothic #Art #Photography #Vegetarian #animalrights",TRUE,"Sat Feb 07 11:04:55 +0000 2009",32805,1870,47297,FALSE,NA,"Gareth Williams","London","en",0,2614,"gazthepunker",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"RT @PornsWatchCom: Happy #NationalHuggingDay !!! https://t.co/qhl6CG2lNb",10,FALSE,FALSE,"822851640730521602",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",FALSE,"Sat Jan 21 17:01:33 +0000 2017",NA,NA,"en",17,FALSE,NA,"2222026147","plop",FALSE,"Fri Nov 29 20:58:25 +0000 2013",337,63,2,FALSE,NA,"Hamza Laklalech",NA,"fr",NA,759,"HamzaLaklalech1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"RT @ManUtd: 90+4' - GOOOAL! Stoke 1 United 1. 

Wayne Rooney equalises and makes history to become #MUFC's all-time leading sco‚Ä¶ ",14868,FALSE,FALSE,"822851930422706181",NA,"<a href=""http://m.ubersocial.com"" rel=""nofollow"">UberSocial Mobile</a>",FALSE,"Sat Jan 21 17:02:42 +0000 2017",NA,NA,"en",24,FALSE,"Only GOD Know !!!","366914343","I want to make a half of my live to be better. I wanna feel a better, and I will make it true.",TRUE,"Sat Sep 03 01:52:41 +0000 2011",76674,17195,7,FALSE,NA,"Zha Scumbag Sykes","Pacific Time (US & Canada)","id",-28800,547,"ZhaScumbag",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"http://fb.me/4ZpTxfrex",""
"RT @barnesvans: they did that!!! #WomensMarch https://t.co/n3Tfj2Gloz",647,FALSE,FALSE,"822851586569408512",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",FALSE,"Sat Jan 21 17:01:20 +0000 2017",NA,NA,"en",0,FALSE,NA,"3370384846","#hewillnotdivideus",TRUE,"Sat Jul 11 05:50:35 +0000 2015",1661,78,9781,FALSE,"http://vsco.co/tsukkii","kenyaÌ†ºÌºà","Eastern Time (US & Canada)","en",-18000,173,"gaybubbless",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"RT @camallystan: eu chegando no protesto #WomensMarch https://t.co/8wkhMSrecx",123,FALSE,FALSE,"822850723029385216",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",FALSE,"Sat Jan 21 16:57:54 +0000 2017",NA,NA,"pt",0,FALSE,"Natal, Brasil","782318025974358016","n√£o, n√£o tenho nada pra p√¥r aqui.",FALSE,"Sat Oct 01 20:35:26 +0000 2016",371,28,817,FALSE,NA,"Mel Ì†ºÌæà",NA,"pt",NA,109,"melanieescaw",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"RT @ScottPresler: This is how CAIR views your #WomensMarch. 

You're marching with the very people that want you subjugated.‚Ä¶ ",46,FALSE,FALSE,"822851910151585796",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",FALSE,"Sat Jan 21 17:02:37 +0000 2017",NA,NA,"en",68,FALSE,"Eastern North Carolina, USA","33543873","California Native by the Grace Of God. USAF widow/mom. Former EMT-I, ‚ù§Ô∏èAnimals. SAVE OUR Wild Mustangs! STOP Horse Slaughter! ‚ù§Ô∏èY&R & B&B! Congrats Trump!",TRUE,"Mon Apr 20 15:14:17 +0000 2009",13564,2029,9911,FALSE,NA,"KathyFos","Pacific Time (US & Canada)","en",-28800,4412,"fosikat",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"https://twitter.com/MAKERSwomen/status/822849492064018433",""
"RT @TheDailyShow: We're on the ground at the #WomensMarch in D.C. and it is YUGE. https://t.co/pC18n6yFds",47,FALSE,FALSE,"822850865572679680",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",FALSE,"Sat Jan 21 16:58:28 +0000 2017",NA,NA,"en",1,FALSE,"Phoenix. AZ","59651436","Real Estate Agent/Finance Professional/Endurance Enthusiast",FALSE,"Fri Jul 24 01:28:18 +0000 2009",92,43,7,FALSE,NA,"Mark Kuester","Pacific Time (US & Canada)","en",-28800,300,"MarkKuester",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"RT @tea_and_ethos: This lady sums up how I feel about protesting for my fundamental rights today #WomensMarch #EqualRights‚Ä¶ ",1836,FALSE,FALSE,"822851201108758528",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",FALSE,"Sat Jan 21 16:59:48 +0000 2017",NA,NA,"en",30,FALSE,"England!","14744852","Library assistant, fanfic writer, editor at Hugo nominated @feministponies. Buy me a drink? http://ko-fi.com/A3585I7",TRUE,"Mon May 12 15:05:52 +0000 2008",41839,255,13035,FALSE,"http://spindizzy.dreamwidth.org","Susan","London","en",0,191,"Spindilly",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"http://cnn.it/2jLRRRR",""
"https://t.co/4nFPCUPFB2 #TheSpaceBetweenUs #MysticsEnt #WomensMarch",0,FALSE,FALSE,"822850537867669504",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",FALSE,"Sat Jan 21 16:57:10 +0000 2017",NA,NA,"und",281,FALSE,"Valley Stream, NY","4072869593","I'm a Christian Rapper IG: #Prophet #Writer #Rapper #HumanRightsActivist. I'm God's messenger. http://reverbnation.com/open_graph/art‚Ä¶",FALSE,"Fri Oct 30 05:04:53 +0000 2015",151232,38151,31010,FALSE,"http://bassthebeast18.wix.com/officialwebsite","Bass The Beast","Mountain Time (US & Canada)","en",-25200,31938,"BassthebeastNYC",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"http://bit.ly/2kdOZOf","https://t.co/4nFPCUPFB2"
"RT @admireslj: Celebrities standing for human rights and using their platform to spread awareness, this is what I'm here for!‚Ä¶ ",78,FALSE,FALSE,"822850571950505984",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",FALSE,"Sat Jan 21 16:57:18 +0000 2017",NA,NA,"en",19,FALSE,"7/27 tour","382950560","""Hearts and Minds alike Unite in the name of Human Rights"" - Lauren Jauregui",TRUE,"Sat Oct 01 00:25:10 +0000 2011",99038,4529,2215,FALSE,"http://www.katyperry.com","faith","Central Time (US & Canada)","es",-21600,2295,"kxtyshxrmony",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"https://twitter.com/ManUtd/status/822848993772404737",""
"RT @CNNPolitics: Women are gathering in cities around the world for the #WomensMarch. Follow along for live updates:‚Ä¶ ",312,FALSE,FALSE,"822852123704619011",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",FALSE,"Sat Jan 21 17:03:28 +0000 2017",NA,NA,"en",1,FALSE,"Cedar Rapids, IA","1358415805","SENIOR at Xavier. K-22 fam",TRUE,"Wed Apr 17 02:51:16 +0000 2013",1476,284,6800,FALSE,NA,"Liam Karr","Eastern Time (US & Canada)","en",-18000,301,"notre_dame_fro",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"https://www.instagram.com/p/BPiLdGoAGGq/",""
"RT @AuburnFootball: We are pleased to announce Chip Lindsey as #Auburn OC and QBs coach. Welcome BACK to the #AuburnFamily,‚Ä¶ ",98,FALSE,FALSE,"822851766681214976",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",FALSE,"Sat Jan 21 17:02:03 +0000 2017",NA,NA,"en",462,TRUE,NA,"2612267718","Cover college football for http://ESPN.com. Father. Husband. Wannabe golfer. Born in Missouri. Raised in South Carolina. Settled in Tennessee.",TRUE,"Tue Jul 08 20:32:18 +0000 2014",11478,25758,369,FALSE,NA,"Chris Low","Eastern Time (US & Canada)","en",-18000,504,"ClowESPN",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"https://twitter.com/CBSNews/status/822835006942904321",""
"RT @leahmcelrath: I participated in protests since childhood. Half a century.

I've not seen U.S. (and global) mobilization on scale of #Wo‚Ä¶",132,FALSE,FALSE,"822852266545790976",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",FALSE,"Sat Jan 21 17:04:02 +0000 2017",NA,NA,"en",147,FALSE,NA,"1056932990","Photographer, Social Justice Activist, Buddhist. Using resources & skills to help heal. All beings, one body #UniteBlue #twinja",FALSE,"Thu Jan 03 05:13:48 +0000 2013",34102,3846,20848,FALSE,NA,"Michael T","Eastern Time (US & Canada)","en",-18000,3958,"Una_Bear_Dog",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
