"text","retweet_count","favorited","truncated","id_str","in_reply_to_screen_name","source","retweeted","created_at","in_reply_to_status_id_str","in_reply_to_user_id_str","lang","listed_count","verified","location","user_id_str","description","geo_enabled","user_created_at","statuses_count","followers_count","favourites_count","protected","user_url","name","time_zone","user_lang","utc_offset","friends_count","screen_name","country_code","country","place_type","full_name","place_name","place_id","place_lat","place_lon","lat","lon","expanded_url","url"
"Wifi on Amtrak is so horrific it is almost funny. #laughingatamtrakwifi",0,FALSE,FALSE,"822578369627848704",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",FALSE,"Fri Jan 20 22:55:40 +0000 2017",NA,NA,"en",1,FALSE,"NYC","27901571","Investment Banker, Actor, Producer",TRUE,"Tue Mar 31 16:13:12 +0000 2009",249,62,5,FALSE,NA,"Gregory Taft Gerard","Eastern Time (US & Canada)","en",-18000,11,"gtgerard",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"@LatinoMorenito Black novel against the Berlin wall EEUU M√©xico. By, Obama! Trump, USA president? Beatles, help! https://t.co/czFnOjFamh",0,FALSE,FALSE,"822578852220334080","LatinoMorenito","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",FALSE,"Fri Jan 20 22:57:35 +0000 2017",NA,"718512978530844672","es",52,FALSE,"Collado Villalba, Espa√±a","263386978","Escritor hereje. Literatura Llibros Leer Lectura Novela negra hist√≥rica fant√°stica er√≥tica rom√°ntica Ciencia ficci√≥n Kindle Ebooks Humor https://goo.gl/vMxzzQ",TRUE,"Wed Mar 09 23:21:21 +0000 2011",204414,2064,1087,FALSE,"https://www.amazon.es/dp/B01C9YFZRC","Fernando Claud√≠n",NA,"es",NA,2055,"fclaudin",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"https://goo.gl/CVLXHT","https://t.co/czFnOjFamh"
"RT @itvnews: An anti-Trump protester screams 'no' as Donald Trump is sworn in as the 45th US President https://t.co/qmsaFmMSkr",15272,FALSE,FALSE,"822579804276920321",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",FALSE,"Fri Jan 20 23:01:22 +0000 2017",NA,NA,"en",28,FALSE,"Bromley, London","450642326","‚öΩÔ∏è",TRUE,"Fri Dec 30 13:48:18 +0000 2011",111143,727,148,FALSE,NA,"Toussaint Louverture","Casablanca","en",0,663,"HomemFeioo",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"RT @WeaponXKP21: She truly showed, anyone can be president... https://t.co/QEMXtpmL9X",1,FALSE,FALSE,"822580257001787393",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",FALSE,"Fri Jan 20 23:03:10 +0000 2017",NA,NA,"en",99,FALSE,"heart of ny","3351377362","pro-black. booty enthusiast. fat fuck. accepting all n00dz.",TRUE,"Mon Jun 29 23:44:23 +0000 2015",52520,6590,18234,FALSE,NA,"judge bootylova","Pacific Time (US & Canada)","en",-28800,1781,"fatblackdaddy",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"http://www.theverge.com/2017/1/20/14338158/fcc-chairman-ajit-pai-trump-net-neutrality?utm_campaign=theverge&utm_content=chorus&utm_medium=social&utm_source=twitter","https://t.co/QEMXtpmL9X"
"RT @PoliticsGhost: True Capitalist Radio LIVE
.

.
https://t.co/X0Q2TByjJ0 
.

.
#TrumpInauguration  #InaugurationDay #BigBoyBongos #WatchU‚Ä¶",354,FALSE,FALSE,"822580775082139648",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",FALSE,"Fri Jan 20 23:05:14 +0000 2017",NA,NA,"en",1,FALSE,NA,"715651857289314304",NA,FALSE,"Thu Mar 31 21:27:53 +0000 2016",184,11,0,FALSE,NA,"IreApedMugRanny","Pacific Time (US & Canada)","en",-28800,3,"IreApedMugRanny",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"http://tobtr.com/s/9761111","https://t.co/X0Q2TByjJ0"
"RT @PoliticsGhost: True Capitalist Radio LIVE
.

.
https://t.co/X0Q2TByjJ0 
.

.
#TrumpInauguration  #InaugurationDay #BigBoyBongos #WatchU‚Ä¶",325,FALSE,FALSE,"822579490958282752",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",FALSE,"Fri Jan 20 23:00:08 +0000 2017",NA,NA,"en",6,FALSE,"Isla Vista, CA","732667678620409856","This is my third account!  Those SJWs better not lock me out of this one or I have two words: PUNITIVE DAMAGES!  You will not deny The Supreme Capitalist pussy!",FALSE,"Tue May 17 20:22:41 +0000 2016",1285,160,254,FALSE,NA,"Elliot Ghostger",NA,"en",NA,414,"ElliotGhostger3",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"https://twitter.com/badgirl_loony/status/822560968014172163","https://t.co/X0Q2TByjJ0"
"RT @ColtonFWheeler: #FlashbackFriday to that time I was participating in extreme competitive Double Dutch https://t.co/Q4YNBsWCeD",10,FALSE,FALSE,"822579752989036546",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",FALSE,"Fri Jan 20 23:01:10 +0000 2017",NA,NA,"en",87,FALSE,"Clemson","3053810338",NA,TRUE,"Sun Feb 22 20:23:10 +0000 2015",3857,32,3396,FALSE,NA,"Pete Mitchell","International Date Line West","en",-39600,96,"petemitch1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"RT @EdwardErikson: The campaign to impeach @realDonaldTrump has begun https://t.co/0CKrOgtVrz",10,FALSE,FALSE,"822578819915771904",NA,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>",FALSE,"Fri Jan 20 22:57:28 +0000 2017",NA,NA,"en",26,FALSE,"USA","81424113","Just an old man (elderly gentleman at times) life long history buff with opinions. But they are dynamic, feel free to dispute, correct, and inform me as needed.",FALSE,"Sat Oct 10 19:27:06 +0000 2009",11992,409,4223,FALSE,NA,"Bill","Quito","en",-18000,478,"BVTNH",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"https://twitter.com/FoxNews/status/822560345936039938","https://t.co/0CKrOgtVrz"
"RT @infowars: It‚Äôs Official, @realDonaldTrump Is The 45th President Of The United States - https://t.co/EXeDsyE3R1 @POTUS #maga",45,FALSE,FALSE,"822581023863140354",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",FALSE,"Fri Jan 20 23:06:13 +0000 2017",NA,NA,"en",9,FALSE,"USA","753274485017640960","#MakeAmericaGreatAgain #TrumpPence16 If I weren't single, I'd spent a lot less time on Twitter... #MAGA",TRUE,"Wed Jul 13 17:06:47 +0000 2016",3404,127,4466,FALSE,NA,"MAGA AL",NA,"en",NA,270,"DayShift_NoWknd",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"http://mil-com.me/K6gF308cUaU","https://t.co/EXeDsyE3R1"
"RT @P5HBrazil: Infelizmente uma Harmonizer se foi.
Meus sentimentos aos amigos e familiares neste momento.

Brilhando no c√©u
Anjo‚Ä¶ ",529,FALSE,FALSE,"822577975598182401",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",FALSE,"Fri Jan 20 22:54:06 +0000 2017",NA,NA,"pt",14,FALSE,"bixota squad // camila follows","1292924526","ot5 stan",TRUE,"Sun Mar 24 00:03:50 +0000 2013",76042,1514,23785,FALSE,"http://r3ticencias.tumblr.com/","vica","Buenos Aires","pt",-10800,1341,"whoredasquintas",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"http://tobtr.com/s/9761111",""
"God bless President Trump and VP Pence",0,FALSE,FALSE,"822580434030723074",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Mobile Web (M5)</a>",FALSE,"Fri Jan 20 23:03:52 +0000 2017",NA,NA,"en",0,FALSE,NA,"822579316202545158",NA,FALSE,"Fri Jan 20 22:59:26 +0000 2017",1,0,0,FALSE,NA,"Francine Grimaldi",NA,"en",NA,40,"FrancineGrimal3",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"RT @SexualGif: ""Trump is becoming president tomorrow. We voted for him as a country and we need to accept it"" https://t.co/fV606dDjUa",118,FALSE,FALSE,"822578022364626944",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",FALSE,"Fri Jan 20 22:54:17 +0000 2017",NA,NA,"en",2,FALSE,NA,"1483863782",NA,TRUE,"Wed Jun 05 02:37:33 +0000 2013",4356,248,4119,FALSE,NA,"jadacusjaree_",NA,"en",NA,677,"undesiredbroo_",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"@_Makada_ @JaredBeck makes so much sense. Did every1 suddenly forget that the Clintons were the one's who propped up Trump in the 1st place?",0,FALSE,FALSE,"822579477129596928","_Makada_","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",FALSE,"Fri Jan 20 23:00:04 +0000 2017","822187500873596929","4510755552","en",8,FALSE,"North Charleston, SC","4418652501","Quality Engineer, IT Analyst and political activist. Also like taking long walks on the beach, playing in virtual worlds and serenading beauties with my axe.",FALSE,"Tue Dec 08 19:13:03 +0000 2015",2309,70,878,FALSE,NA,"Einharjar",NA,"en",NA,97,"Nurhaal1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Agreed with Juan and Andrea but No O Bob Beckel. Booo https://t.co/FbFeuKx1iq",0,FALSE,FALSE,"822580275574145027",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",FALSE,"Fri Jan 20 23:03:15 +0000 2017",NA,NA,"en",47,FALSE,"Southampton,NY.","15903778","Hamptons Real Estate. Luxury Homes Resort & Second Homes. Senior Vice President, Saunders & Associates Southampton,Investments. Sales Buyers,Sellers,Rentals.",FALSE,"Tue Aug 19 13:09:57 +0000 2008",9738,1823,4,FALSE,"http://hamptonshomes4sale.com","Richard Rawdin","Eastern Time (US & Canada)","en",-18000,2755,"richrawdin",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"http://www.esquire.com/news-politics/news/a52430/white-house-website-changes/","https://t.co/FbFeuKx1iq"
"RT @NewsHour: Comparison: President Trump and Barack Obama‚Äôs #Inauguration  crowds #DayOne https://t.co/bmm9G8zOUF https://t.co/i8p4S51QOM",16996,FALSE,FALSE,"822578023421640704",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",FALSE,"Fri Jan 20 22:54:18 +0000 2017",NA,NA,"en",1,FALSE,NA,"73958673","ASU",TRUE,"Sun Sep 13 19:47:31 +0000 2009",9214,232,2107,FALSE,NA,"Javier","Arizona","en",-25200,209,"javierbar27",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"http://abr.ai/2jh3vAD","https://t.co/bmm9G8zOUF"
"RT @PoliticsGhost: True Capitalist Radio LIVE
.

.
https://t.co/X0Q2TByjJ0 
.

.
#TrumpInauguration  #InaugurationDay #BigBoyBongos #WatchU‚Ä¶",312,FALSE,FALSE,"822579266718208000",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",FALSE,"Fri Jan 20 22:59:14 +0000 2017",NA,NA,"en",12,FALSE,"Vice City, FL","558111109","I retweet things that make no sense. Also some political stuff sometimes, but not all the time. Just a talking German Shepherd who likes 80s garbage",FALSE,"Thu Apr 19 22:24:00 +0000 2012",3961,116,5699,FALSE,NA,"Shadilay","Atlantic Time (Canada)","en",-14400,132,"BowlinWthGayTny",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"https://twitter.com/rawstory/status/822579198413963266","https://t.co/X0Q2TByjJ0"
"RT @TrumpPence45: James ""Mad Dog"" Mattis confirmed as secretary of defense!!! https://t.co/dgNyMSv4Dp",22,FALSE,FALSE,"822581033228967936",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",FALSE,"Fri Jan 20 23:06:15 +0000 2017",NA,NA,"en",495,FALSE,NA,"538481859","Conservative news junky. Animal lover and rescuer of cats and horses. Grandmother, mother and wife. Opinions are my own but I retweet what should be seen. #MAGA",TRUE,"Tue Mar 27 18:48:34 +0000 2012",193921,22987,91434,FALSE,NA,"Marilyn Long","Pacific Time (US & Canada)","en",-28800,22908,"mlong42947",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"RT @Trashvis: ""Trump is our president now. We voted for him as a country and we need to accept it."" https://t.co/w4dh1n8XDm",5700,FALSE,FALSE,"822580264119468032",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",FALSE,"Fri Jan 20 23:03:12 +0000 2017",NA,NA,"en",12,FALSE,"317‚òÄÔ∏è","472043813","@kiiyaa_dior‚ù§Ô∏è #rihjor‚ù§",TRUE,"Mon Jan 23 14:55:24 +0000 2012",107642,1913,4863,FALSE,NA,"muvaÌ†ΩÌ≤ã","Indiana (East)","en",-18000,954,"_PrincessJalin",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"WATCH: Donald and Melania Trump Participate In Inaugural Parade, Enter White House for‚Ä¶ https://t.co/xqdcq0CiNG https://t.co/pZB9ws7hA2",0,FALSE,FALSE,"822580059655602176",NA,"<a href=""http://publicize.wp.com/"" rel=""nofollow"">WordPress.com</a>",FALSE,"Fri Jan 20 23:02:23 +0000 2017",NA,NA,"en",147,FALSE,NA,"15720622","Breaking news from a black, Christian perspective. / The #1 black Christian internet newspaper.",FALSE,"Mon Aug 04 10:35:41 +0000 2008",176522,3603,91,FALSE,"http://www.bcnn1.com","BCNN1","Central Time (US & Canada)","en",-21600,2429,"bcnn1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"http://tobtr.com/s/9761111","https://t.co/xqdcq0CiNG"
"RT @daisyrdley: Shia LaBeouf started an anti-trump livestream that will run for FOUR years #HEWILLNOTDIVIDEUS https://t.co/eFqeHBEXhs",24185,FALSE,FALSE,"822577892127346688",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",FALSE,"Fri Jan 20 22:53:46 +0000 2017",NA,NA,"en",2,FALSE,"Bombay, India.","3305879299","Give me much of Manchester United and poetry. Reads law at Government Law College.",FALSE,"Tue Aug 04 08:21:40 +0000 2015",295,37,831,FALSE,NA,"-",NA,"en",NA,138,"RichaRSharma09",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"RT @ktrestifo: here's a map of the states where Trump is going to be your president regardless of your opinion: https://t.co/jz98AT2m50",22475,FALSE,FALSE,"822579519932530688",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",FALSE,"Fri Jan 20 23:00:14 +0000 2017",NA,NA,"en",0,FALSE,"Florida, USA","289367819","Sleep deprived, but highly caffeinated.",TRUE,"Thu Apr 28 14:35:56 +0000 2011",108,112,114,FALSE,NA,"Alex Varidin","Eastern Time (US & Canada)","en",-18000,141,"alexvaridin",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"RT @Tim_Beshara: I'm glad climate change has been solved. Can I go back to just wanting to save quolls now? https://t.co/uhGykGCFPM",3,FALSE,FALSE,"822579355792658432",NA,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>",FALSE,"Fri Jan 20 22:59:35 +0000 2017",NA,NA,"en",27,FALSE,"Melbourne","21613996","MA (History). Hate bigotry, injustice, willful ignorance, & lies. Eclectic music & black comedy lover. Guilty of alphabetising soup. Be nice.",FALSE,"Mon Feb 23 00:11:27 +0000 2009",11332,487,254,FALSE,NA,"Megan Stevens","Melbourne","en",39600,1106,"megstev",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"http://ow.ly/G7XY508MZWO","https://t.co/uhGykGCFPM"
"RT @GeorgeTakei: The White House removed its climate change web page. And the healthcare, civil rights and LGBT sections. Just thought you‚Ä¶",67970,FALSE,FALSE,"822577900071305216",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",FALSE,"Fri Jan 20 22:53:48 +0000 2017",NA,NA,"en",4,FALSE,"Glasgow, Scotland","3672711801","My opinions are 100% my own.",TRUE,"Wed Sep 16 08:09:32 +0000 2015",2271,60,2538,FALSE,NA,"sho","International Date Line West","en",-39600,117,"sheonasaur",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"My life. #USofScience #photonics https://t.co/CZMFUWibju",0,FALSE,FALSE,"822580750193135616",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",FALSE,"Fri Jan 20 23:05:08 +0000 2017",NA,NA,"en",2,FALSE,"Cambridge, MA","808524596181921793","Applied physics grad student, tramp, and basement dwelling lore nerd. Laser lover.",TRUE,"Tue Dec 13 04:11:00 +0000 2016",972,187,5100,FALSE,NA,"Olive",NA,"en",NA,264,"coherentstates","US","United States","city","Cambridge, MA",NA,NA,42.3781975,-71.112377,NA,NA,NA,NA
"RT @kordeijieber: Preven√ß√£o de Suic√≠dio: 141

0800 273 8255
0800 290 0024

Copiem e cole ou d√™ RT para ajudar quem precisa.

#WeAreWithAna",45,FALSE,FALSE,"822577830517215233",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",FALSE,"Fri Jan 20 22:53:32 +0000 2017",NA,NA,"pt",4,FALSE,"Acampamento Meio Sangue, 13","440023154","se sentimos saudades de algu√©m, n√£o h√° l√°grimas que bastam -Adventure Time",TRUE,"Sun Dec 18 13:36:46 +0000 2011",4444,412,890,FALSE,NA,"Le Sol Bandida Ì†ºÌºû","Mid-Atlantic","pt",-7200,497,"hadesmiolado",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"RT @SenatePress: #Senate confirmed nomination of James Mattis to be Secretary of Defense 98-1.  Senator Gillibrand voted no.  Senator Sessi‚Ä¶",7,FALSE,FALSE,"822579722337058819",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",FALSE,"Fri Jan 20 23:01:03 +0000 2017",NA,NA,"en",5,FALSE,NA,"1357924135","–°–¥–µ–ª–∞—Ç—å –ê–º–µ—Ä–∏–∫—É –≤–µ–ª–∏–∫–æ–π –°–Ω–æ–≤–∞",FALSE,"Tue Apr 16 21:26:32 +0000 2013",14016,402,4794,FALSE,NA,"45","Atlantic Time (Canada)","en",-14400,548,"mikei_11",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"M√ºnchen siegt in Freiburg: Bayern first! (spiegel.de) https://t.co/v9rmK5QB89 https://t.co/i7bBcrfe0r",0,FALSE,FALSE,"822579799516475393",NA,"<a href=""http://www.1001portails.com/"" rel=""nofollow"">1001ptsbr_6</a>",FALSE,"Fri Jan 20 23:01:21 +0000 2017",NA,NA,"de",265,FALSE,NA,"2229061268",NA,FALSE,"Wed Dec 04 00:51:13 +0000 2013",740440,14116,13,FALSE,"http://www.1001portails.com","1001portails Deutsch","Amsterdam","en-gb",3600,8026,"1001ptsDE",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"https://twitter.com/msyterylover/status/822500936371343360","https://t.co/v9rmK5QB89"
"RT @Gwynievre: 'Climate Change' is the lie perpetuated by our governments to make us poor and enslave us under the omnipresent‚Ä¶ ",49,FALSE,FALSE,"822579763323748352",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",FALSE,"Fri Jan 20 23:01:13 +0000 2017",NA,NA,"en",66,FALSE,NA,"720744027901927424","100 % Conser Amer Woman.. Not GOP Not Dem, leader of none, follower of One .. Passion=Truth. Tolerance/support of PC is severely limited. Go Trump! USA=GREAT!",FALSE,"Thu Apr 14 22:42:21 +0000 2016",20161,1962,21390,FALSE,NA,"Rogue Democrat",NA,"en",NA,4976,"RogueDemocrat",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"http://tobtr.com/s/9761111",""
"RT @guardian: The Guardian front page, Saturday 21.01.17: ‚ÄòFrom this moment on it‚Äôs going to be only America first‚Äô ‚Äì President T‚Ä¶ ",93,FALSE,FALSE,"822578595465924608",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",FALSE,"Fri Jan 20 22:56:34 +0000 2017",NA,NA,"en",4,FALSE,NA,"2860385992",NA,FALSE,"Tue Nov 04 10:51:06 +0000 2014",1281,78,4149,FALSE,NA,"Jasmin Buerger",NA,"de",NA,196,"BuergerJasmin",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"http://www.foxnews.com/politics/2017/01/20/gen-james-mattis-confirmed-as-secretary-defense.html",""
"RT @RVAwonk: While Trump was giving his #Inauguration speech, his staff was deleting the White House pages on civil rights, LGBT‚Ä¶ ",449,FALSE,FALSE,"822577787336851456",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",FALSE,"Fri Jan 20 22:53:21 +0000 2017",NA,NA,"en",15,FALSE,"Texas, USA","127686519",NA,FALSE,"Mon Mar 29 23:47:38 +0000 2010",3178,93,2547,FALSE,NA,"Resa Prather",NA,"en",NA,401,"resaprat",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"http://www.thegatewaypundit.com/2017/01/president-trump-inaugural-address-2017-year-people-became-rulers-nation-video/",""
"RT @johnny_pineiro: Minutes after F√ºhrer #Trump becomes president, WH website deletes all mention of #climate change https://t.co/7xLjhN73i‚Ä¶",58,FALSE,FALSE,"822578702097719296",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",FALSE,"Fri Jan 20 22:57:00 +0000 2017",NA,NA,"de",5,FALSE,NA,"606759810","- We are all just prisoners here of our own device ?¬ø (#fulfill #the #prophecy) #2040 #thepyramidsshallrise",TRUE,"Tue Jun 12 22:07:14 +0000 2012",18663,603,12628,FALSE,NA,"The Prophet",NA,"en",NA,524,"CiscoLalama",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"RT @notquitefrodo: finally some good news https://t.co/A0vmdYbIl4",7,FALSE,FALSE,"822578864631255040",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",FALSE,"Fri Jan 20 22:57:38 +0000 2017",NA,NA,"en",0,FALSE,"Los Angeles","397134944","U.S. Navy Veteran. Game Developer and QA Tester at Infinity Ward. Moby games profile (bio, shipped video game titles): http://bit.ly/2aw2cJ9",TRUE,"Mon Oct 24 08:54:04 +0000 2011",13990,153,6215,FALSE,"http://bit.ly/2fb3f52","Elijah David","Pacific Time (US & Canada)","en",-28800,207,"Defective14",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"http://hill.cm/AezT4Ro","https://t.co/A0vmdYbIl4"
"RT @TrumpWinner_16: BREAKING VIDEO: Amazing! President Trump Walks in the Inaugural Parade! https://t.co/4UZ8YXQVen https://t.co/R3MszperlF",6,FALSE,FALSE,"822578046398033921",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Mobile Web (M5)</a>",FALSE,"Fri Jan 20 22:54:23 +0000 2017",NA,NA,"en",136,FALSE," Christian #Trump2016 #MAGA  #2A #1A ","119980244","Support LEOs & US Military #BlueLivesMatter Ì†ΩÌ≤ô Republican  Ì†ºÌ∑∫Ì†ºÌ∑∏  Exposing Black Lives Matter & other Leftist lies. Believe in Righteousness Not Race!",FALSE,"Fri Mar 05 03:46:00 +0000 2010",168754,4448,65953,FALSE,NA,"DeplorableJeanD","Pacific Time (US & Canada)","en",-28800,5000,"OkieVision",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"http://ow.ly/64cq100zaFR","https://t.co/4UZ8YXQVen"
"The butcher‚Äôs bill has come due: President Donald Trump is about to victimize his own voters https://t.co/c2tuGgguQx",0,FALSE,FALSE,"822578981610389504",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",FALSE,"Fri Jan 20 22:58:06 +0000 2017",NA,NA,"en",18,FALSE,"Washington,DC","103684273",NA,TRUE,"Sun Jan 10 22:32:00 +0000 2010",21509,930,703,FALSE,NA,"Phillip Rhinehardt",NA,"en",NA,4997,"Phillipdrphl",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"https://twitter.com/itvnews/status/822514006518853632","https://t.co/c2tuGgguQx"
"Everything's fine. https://t.co/Ova1fimYq1",0,FALSE,FALSE,"822580245731610629",NA,"<a href=""http://www.hootsuite.com"" rel=""nofollow"">Hootsuite</a>",FALSE,"Fri Jan 20 23:03:08 +0000 2017",NA,NA,"en",0,FALSE,NA,"21477945","Losing faith in humanity, one human at a time.",FALSE,"Sat Feb 21 11:36:38 +0000 2009",2422,51,94,FALSE,"http://mathotter.wordpress.com/","LMC","Atlantic Time (Canada)","en",-14400,452,"mathotter",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"https://motherboard.vice.com/read/all-references-to-climate-change-have-been-deleted-from-the-white-house-website","https://t.co/Ova1fimYq1"
"@realDonaldTrump @Gawker had to come back to this post today, a special day... the day I can say that President Trump quoted me.  #MAGA",0,FALSE,FALSE,"822581002308558848","realDonaldTrump","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",FALSE,"Fri Jan 20 23:06:08 +0000 2017","628948327854436352","25073877","en",7,FALSE,"Pittsburgh, PA, USA","334343082","""Pat Signal Godfather"". Dangerously charming. Freakishly buoyant. Frequent non sequitur. In real life I'm found with my family, in my office, or at Pitt games.",TRUE,"Tue Jul 12 23:17:10 +0000 2011",1228,422,1413,FALSE,NA,"Mark Valentich",NA,"en",NA,1067,"InsureRetire",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"#NationalCheeseLoversDay wow a day dedicated to me omg my mouth is watering?!?!?!??",0,FALSE,FALSE,"822580493157863428",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",FALSE,"Fri Jan 20 23:04:07 +0000 2017",NA,NA,"en",4,FALSE,NA,"426254471","maaaaan I'd rather just play video games & sing",TRUE,"Fri Dec 02 01:08:35 +0000 2011",27699,688,14641,FALSE,NA,"ashley","Eastern Time (US & Canada)","en",-18000,446,"ashleyromao","US","United States","city","Berkeley, NJ",NA,NA,39.911809,-74.1537115,NA,NA,NA,NA
"RT @amjoyshow: Civil Rights, Climate Change, and Healthcare Were All Scrubbed from the White House Website https://t.co/es8sCOCssv via @Esq‚Ä¶",11,FALSE,FALSE,"822579144190029825",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",FALSE,"Fri Jan 20 22:58:45 +0000 2017",NA,NA,"en",7862,TRUE,"New York, NY","20455625","Go to the bar smarter.",TRUE,"Mon Feb 09 18:44:54 +0000 2009",88467,395604,2330,FALSE,"http://www.esquire.com","Esquire","Eastern Time (US & Canada)","en",-18000,3432,"esquire",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"http://reaction.life/president-trumps-dire-inauguration-speech-disgraced-america/","https://t.co/es8sCOCssv"
"RT @GeorgeTakei: The White House removed its climate change web page. And the healthcare, civil rights and LGBT sections. Just thought you‚Ä¶",68207,FALSE,FALSE,"822578320403468288",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",FALSE,"Fri Jan 20 22:55:29 +0000 2017",NA,NA,"en",10,FALSE,"England, United Kingdom","748467872217841664","Art Galleries and Museums Politics news Books EU Referendum 2016 News",FALSE,"Thu Jun 30 10:47:01 +0000 2016",2794,99,2892,FALSE,NA,"Jane Davis",NA,"en-GB",NA,108,"Fredricjane3232",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
